Fahrer;Team;Alter Start;Alter Ende;Overall Start;Overall Ende;Entwicklung;Status
Brayan Obando;Vereinslos / Free Agent;25;26;65.90;66.32;+0.42;Active
Sebastián Pita;Vereinslos / Free Agent;23;24;59.96;60.37;+0.41;Active
Leonardo Volpato;Vereinslos / Free Agent;22;23;64.59;65.00;+0.41;Active
Philipp Hofbauer;Vereinslos / Free Agent;24;25;67.39;67.80;+0.41;Active
Ibe Dhondt;Vereinslos / Free Agent;22;23;61.01;61.41;+0.40;Active
Gabriel Baptista;Vereinslos / Free Agent;22;23;62.76;63.16;+0.40;Active
Grégory Pouvreault;Vereinslos / Free Agent;24;25;63.73;64.13;+0.40;Active
Aitor Agirre;Vereinslos / Free Agent;24;25;63.41;63.80;+0.39;Active
Samuel Misgena;Vereinslos / Free Agent;24;25;62.10;62.49;+0.39;Active
Jacopo Lovison;Vereinslos / Free Agent;24;25;60.04;60.43;+0.39;Active
Austin Myles;Vereinslos / Free Agent;23;24;56.34;56.73;+0.39;Active
Frank Aron Ragilo;Vereinslos / Free Agent;23;24;65.73;66.12;+0.39;Active
Nicolás Reynoso;Vereinslos / Free Agent;23;24;63.41;63.80;+0.39;Active
Johan Ravnøy;Vereinslos / Free Agent;23;24;64.53;64.90;+0.37;Active
Joes Oosterlinck;Vereinslos / Free Agent;24;25;65.33;65.70;+0.37;Active
Curtis Trkulja;Vereinslos / Free Agent;22;23;58.58;58.95;+0.37;Active
Jarno Widar;Falke - Scott;21;22;72.61;72.98;+0.37;Active
Mattia Pinazzi;Vereinslos / Free Agent;26;27;67.67;68.03;+0.36;Active
Taj Krieger;Vereinslos / Free Agent;25;26;63.03;63.39;+0.36;Active
Georg Karlep;Vereinslos / Free Agent;22;23;56.39;56.75;+0.36;Active
Jaka Vovk;Vereinslos / Free Agent;24;25;63.09;63.44;+0.35;Active
Dani van der Lee;Vereinslos / Free Agent;22;23;58.94;59.29;+0.35;Active
Fabian Espinel;Vereinslos / Free Agent;26;27;63.38;63.73;+0.35;Active
Jack Ward;Shimano - Tissot;22;23;67.69;68.04;+0.35;Active
Mateo López;Vereinslos / Free Agent;22;23;60.66;61.01;+0.35;Active
Elkin Malaver;Vereinslos / Free Agent;25;26;63.83;64.18;+0.35;Active
Sven Mernik;Vereinslos / Free Agent;21;22;64.17;64.52;+0.35;Active
Luis López Díaz;Vereinslos / Free Agent;22;23;62.67;63.01;+0.34;Active
Oliver Vedersø Sølvhøj;Vereinslos / Free Agent;25;26;62.79;63.13;+0.34;Active
Kevin Bonaldo;Vereinslos / Free Agent;26;27;65.98;66.32;+0.34;Active
Mikal Uglehus;Barilla - Zwift;22;23;65.49;65.83;+0.34;Active
Noah Ramsay;Carl Zeiss - Felt;24;25;67.94;68.28;+0.34;Active
António Morgado;AXA - Lindt;23;24;74.29;74.63;+0.34;Active
Elie Kwizera;Vereinslos / Free Agent;27;28;60.12;60.45;+0.33;Active
Kasper Haugland;Statkraft - Colnago;22;23;65.30;65.63;+0.33;Active
William Jeffery;Vereinslos / Free Agent;24;25;59.92;60.25;+0.33;Active
Eirik Vang Aas;Oatly - Shimano;25;26;66.91;67.23;+0.32;Active
Emanuel Penagos;Vereinslos / Free Agent;23;24;57.08;57.39;+0.31;Active
Juan Pablo Sossa;Vereinslos / Free Agent;25;26;65.32;65.63;+0.31;Active
Martynas Tomkus;Vereinslos / Free Agent;24;25;55.97;56.27;+0.30;Active
Alessio Surian;Vereinslos / Free Agent;24;25;56.25;56.55;+0.30;Active
Jonathan Vervenne;Spotify - Cervelo;24;25;68.29;68.59;+0.30;Active
Karlis Klismets;Vereinslos / Free Agent;23;24;64.91;65.21;+0.30;Active
Wout Geerinckx;Vereinslos / Free Agent;23;24;63.71;64.01;+0.30;Active
Frederik Lykke;Vereinslos / Free Agent;23;24;62.61;62.91;+0.30;Active
Jan Münzer;Vereinslos / Free Agent;26;27;62.37;62.66;+0.29;Active
Michel Heßmann;Michelin - Look;26;27;70.34;70.63;+0.29;Active
Tim Riesen;Vereinslos / Free Agent;24;25;61.87;62.16;+0.29;Active
Ludvig Fagerström;Vereinslos / Free Agent;25;26;61.45;61.74;+0.29;Active
Jilmar Imbaquingo;Vereinslos / Free Agent;23;24;60.70;60.99;+0.29;Active
Victor Jean;Vereinslos / Free Agent;23;24;66.97;67.25;+0.28;Active
Jardi Christiaan van der Lee;Lavazza - Pirelli;25;26;67.70;67.98;+0.28;Active
Robin Möll;Vereinslos / Free Agent;26;27;56.26;56.54;+0.28;Active
Mikkel Jørgensen;Vereinslos / Free Agent;26;27;61.66;61.94;+0.28;Active
Lennart Voege;Vereinslos / Free Agent;27;28;63.77;64.04;+0.27;Active
Jimmy Hendry Quimbiamba;Vereinslos / Free Agent;24;25;61.76;62.03;+0.27;Active
Jakob Sertic;Vereinslos / Free Agent;22;23;57.74;58.01;+0.27;Active
Lars Van Nieuwenhove;Vereinslos / Free Agent;22;23;60.33;60.60;+0.27;Active
Fernando José Jarava;Vereinslos / Free Agent;23;24;62.99;63.26;+0.27;Active
Alessio Portello;Vereinslos / Free Agent;25;26;63.89;64.16;+0.27;Active
Andrii Ponomar;Spotify - Cervelo;24;25;70.20;70.46;+0.26;Active
Dillon Geary;Vereinslos / Free Agent;25;26;64.56;64.82;+0.26;Active
Joshua Giddings;SAP - Canyon;23;24;68.81;69.07;+0.26;Active
Rayan Boulahoite;BASF - Selle Italia;23;24;67.56;67.82;+0.26;Active
Conal Scully;Vereinslos / Free Agent;23;24;60.20;60.46;+0.26;Active
Tomá Novák;Vereinslos / Free Agent;22;23;58.66;58.92;+0.26;Active
Nate Pringle;Carl Zeiss - Felt;23;24;67.06;67.32;+0.26;Active
Alja Turk;Vereinslos / Free Agent;22;23;63.55;63.81;+0.26;Active
Kay De Bruyckere;Bosch - Deuter;23;24;66.57;66.82;+0.25;Active
Ewan Warren;Vereinslos / Free Agent;24;25;63.70;63.95;+0.25;Active
Sam Neerinckx;Vereinslos / Free Agent;22;23;64.11;64.36;+0.25;Active
Eric Pedersen;Vereinslos / Free Agent;23;24;64.24;64.49;+0.25;Active
Fran Miholjevic;Zalando - Continental;24;25;69.86;70.11;+0.25;Active
Guillaume Adam;Vereinslos / Free Agent;25;26;63.57;63.82;+0.25;Active
Itai Oshri;Vereinslos / Free Agent;23;24;55.07;55.31;+0.24;Active
Kevin Pezzo Rosola;Vereinslos / Free Agent;24;25;66.23;66.47;+0.24;Active
Michiel Lambrecht;ING - Schwalbe;24;25;69.24;69.48;+0.24;Active
Juan Diego Cano;Vereinslos / Free Agent;25;26;63.90;64.13;+0.23;Active
Dominik Gorak;Vereinslos / Free Agent;25;26;62.39;62.62;+0.23;Active
Nathan Copus;Vereinslos / Free Agent;26;27;59.95;60.18;+0.23;Active
Pete Uptegrove;Vereinslos / Free Agent;26;27;63.78;64.01;+0.23;Active
Christian Kornum;Vereinslos / Free Agent;23;24;62.29;62.52;+0.23;Active
Iñaki Trujillo;Vereinslos / Free Agent;25;26;63.52;63.75;+0.23;Active
Tibor del Grosso;Novartis - SRM;23;24;72.47;72.70;+0.23;Active
Benjamin Peatfield;Vereinslos / Free Agent;23;24;62.18;62.41;+0.23;Active
Ilian Barhoumi;Vereinslos / Free Agent;22;23;67.55;67.78;+0.23;Active
Koki Kamada;Vereinslos / Free Agent;23;24;63.64;63.86;+0.22;Active
Hjalte Thor Knudsen;Vereinslos / Free Agent;24;25;59.27;59.49;+0.22;Active
Sérgio Saleiro;Vereinslos / Free Agent;23;24;62.88;63.10;+0.22;Active
Jan Christen;Ikea - Adidas;23;24;73.69;73.91;+0.22;Active
Callum Thornley;Falke - Scott;23;24;69.48;69.69;+0.21;Active
Laurin Gabelica;Vereinslos / Free Agent;23;24;62.58;62.79;+0.21;Active
Antoine Roussel;Vaude - Garmin;26;27;66.28;66.49;+0.21;Active
Paul Martin;Vereinslos / Free Agent;25;26;60.84;61.05;+0.21;Active
Simone Griggion;Vereinslos / Free Agent;24;25;65.55;65.75;+0.20;Active
Magnus Sheffield;Ikea - Adidas;25;26;75.11;75.31;+0.20;Active
Axandre Van Petegem;Vereinslos / Free Agent;25;26;64.60;64.80;+0.20;Active
Gustav Ferdinand Lau;Vereinslos / Free Agent;22;23;62.27;62.47;+0.20;Active
Jacob Christian Vestergaard;Vereinslos / Free Agent;24;25;60.38;60.58;+0.20;Active
Romain Bréant;Vereinslos / Free Agent;23;24;64.14;64.33;+0.19;Active
Simone Simeoni;Vereinslos / Free Agent;24;25;56.83;57.02;+0.19;Active
Hikaru Sato;Vereinslos / Free Agent;24;25;61.78;61.97;+0.19;Active
Noé Castille;Vereinslos / Free Agent;24;25;61.39;61.58;+0.19;Active
Pedri Crause;Vereinslos / Free Agent;24;25;65.00;65.19;+0.19;Active
Christian Klund;Vereinslos / Free Agent;22;23;61.65;61.83;+0.18;Active
Matthew Riccitello;Microsoft - Tacx;25;26;72.25;72.43;+0.18;Active
Matteo Melotte;Vereinslos / Free Agent;23;24;64.65;64.83;+0.18;Active
Eric Kros;Vereinslos / Free Agent;25;26;61.61;61.79;+0.18;Active
Sander Gysland;Vereinslos / Free Agent;23;24;63.27;63.45;+0.18;Active
Aivaras Mikutis;Zalando - Continental;24;25;68.32;68.50;+0.18;Active
Haimar Etxeberria;Samsung - Cube;23;24;68.99;69.17;+0.18;Active
Ats Uulimaa;Vereinslos / Free Agent;26;27;56.58;56.76;+0.18;Active
Fernando Freitas;Vereinslos / Free Agent;23;24;58.98;59.16;+0.18;Active
Jacob Smith;Vereinslos / Free Agent;23;24;63.96;64.13;+0.17;Active
Jan-Marc Temmen;Vereinslos / Free Agent;24;25;62.09;62.26;+0.17;Active
Deimel Neibles;Vereinslos / Free Agent;25;26;56.08;56.24;+0.16;Active
Ralf Holden;Vereinslos / Free Agent;23;24;61.66;61.82;+0.16;Active
Matthew Ellmore;Vereinslos / Free Agent;22;23;59.28;59.44;+0.16;Active
Andriy Zozulia;Vereinslos / Free Agent;23;24;60.29;60.44;+0.15;Active
Michele Daffini;Vereinslos / Free Agent;22;23;63.00;63.15;+0.15;Active
Oleksandr Perlovskyi;Vereinslos / Free Agent;22;23;62.74;62.89;+0.15;Active
Felicien Hakizimana;Vereinslos / Free Agent;25;26;62.78;62.93;+0.15;Active
Eddy Le Huitouze;Novartis - SRM;24;25;68.28;68.43;+0.15;Active
Pierre Gautherat;Shimano - Tissot;24;25;70.94;71.09;+0.15;Active
Brockton Smith;Vereinslos / Free Agent;22;23;62.56;62.71;+0.15;Active
Ronan Augé;BASF - Selle Italia;23;24;67.80;67.95;+0.15;Active
Juan Carlos Orozco;Vereinslos / Free Agent;24;25;63.86;64.01;+0.15;Active
Pablo Sanchez;Vereinslos / Free Agent;24;25;61.68;61.82;+0.14;Active
Michal Pomorski;SMA Solar - Bell;23;24;66.63;66.77;+0.14;Active
Ewan Mackie;Vereinslos / Free Agent;24;25;63.39;63.53;+0.14;Active
Mads Andersen;Vereinslos / Free Agent;26;27;68.71;68.85;+0.14;Active
Robbe De Ryck;Vereinslos / Free Agent;26;27;62.09;62.23;+0.14;Active
Thomas Muller;Vereinslos / Free Agent;24;25;61.66;61.80;+0.14;Active
Alexandre Binggeli;Vereinslos / Free Agent;22;23;59.91;60.05;+0.14;Active
Lorenzo Slanzi;Vereinslos / Free Agent;23;24;61.94;62.08;+0.14;Active
Sander Inion;Vereinslos / Free Agent;24;25;63.16;63.30;+0.14;Active
Grégoire Mahieu;Vereinslos / Free Agent;23;24;60.22;60.36;+0.14;Active
Adrian Latocha;Vereinslos / Free Agent;24;25;57.09;57.22;+0.13;Active
Sebastiano Minoia;Vereinslos / Free Agent;24;25;63.68;63.81;+0.13;Active
Lennert Van Eetvelt;AXA - Lindt;25;26;75.00;75.13;+0.13;Active
Raphaël Pottier;Vereinslos / Free Agent;24;25;62.32;62.45;+0.13;Active
José Antonio Escárcega;Vereinslos / Free Agent;24;25;58.47;58.60;+0.13;Active
Pierre-Henry Basset;AXA - Lindt;23;24;69.38;69.51;+0.13;Active
Matéo Vierge;Vereinslos / Free Agent;23;24;63.13;63.26;+0.13;Active
Xabier Isasa;Vereinslos / Free Agent;25;26;68.61;68.74;+0.13;Active
Iván Romeo;Toyota - Lapierre;23;24;73.43;73.56;+0.13;Active
Alexandre Montez;Vereinslos / Free Agent;25;26;66.77;66.90;+0.13;Active
Jesper Ferm;Vereinslos / Free Agent;25;26;61.79;61.92;+0.13;Active
Hugo Théot;Vereinslos / Free Agent;25;26;64.25;64.38;+0.13;Active
Kevin David Castillo;Vereinslos / Free Agent;25;26;68.74;68.86;+0.12;Active
Lars Oreel;Vereinslos / Free Agent;27;28;64.52;64.64;+0.12;Active
Stefano Leali;Vereinslos / Free Agent;23;24;63.06;63.18;+0.12;Active
Mauro Cuylits;Vereinslos / Free Agent;22;23;64.88;65.00;+0.12;Active
James Hartley;Vereinslos / Free Agent;24;25;63.91;64.03;+0.12;Active
Tiago Santos;Vereinslos / Free Agent;22;23;62.36;62.48;+0.12;Active
Marco Martini;Vereinslos / Free Agent;22;23;63.72;63.84;+0.12;Active
Jhon Alexander Castillo;Vereinslos / Free Agent;24;25;62.87;62.99;+0.12;Active
Hélder Laranjeira;Vereinslos / Free Agent;24;25;59.50;59.62;+0.12;Active
Ethan Pauly;Vereinslos / Free Agent;26;27;60.55;60.67;+0.12;Active
Takumi Yamada;Vereinslos / Free Agent;25;26;65.47;65.59;+0.12;Active
Marek Kapela;Vereinslos / Free Agent;23;24;65.06;65.18;+0.12;Active
Nicolas Hernandez;Vereinslos / Free Agent;23;24;61.49;61.61;+0.12;Active
Miguel Carvalho;Vereinslos / Free Agent;25;26;61.27;61.38;+0.11;Active
Shoma Hayashibara;Vereinslos / Free Agent;23;24;63.68;63.79;+0.11;Active
Angel Lautaro Oropel;Vereinslos / Free Agent;23;24;62.53;62.64;+0.11;Active
Rihards Reinfelds;Vereinslos / Free Agent;23;24;60.63;60.74;+0.11;Active
Gari Ugarte;Vereinslos / Free Agent;22;23;64.20;64.31;+0.11;Active
Diego Casagrande;Vereinslos / Free Agent;22;23;64.87;64.98;+0.11;Active
Rowan Baker;Vereinslos / Free Agent;25;26;65.60;65.71;+0.11;Active
Jack Rootkin-Gray;Swiss Re - BMC;24;25;68.41;68.52;+0.11;Active
Alex Vandenbulcke;Oatly - Shimano;25;26;67.08;67.19;+0.11;Active
David Liu;Vereinslos / Free Agent;24;25;57.93;58.04;+0.11;Active
Emanuel Arboleda;Vereinslos / Free Agent;26;27;61.31;61.42;+0.11;Active
Luca D'Hollander;Vereinslos / Free Agent;23;24;58.84;58.94;+0.10;Active
Sam Fox;Vereinslos / Free Agent;26;27;62.44;62.54;+0.10;Active
Florian Lipowitz;Novartis - SRM;26;27;74.41;74.51;+0.10;Active
Santiago Umba;ING - Schwalbe;24;25;68.94;69.04;+0.10;Active
Niek Voogt;Vattenfall - Focus;26;27;68.17;68.27;+0.10;Active
Thomas Nennen;Vereinslos / Free Agent;23;24;62.76;62.86;+0.10;Active
Jelle Boonstra;Vereinslos / Free Agent;23;24;64.65;64.75;+0.10;Active
Evan Larson;Vereinslos / Free Agent;22;23;60.89;60.99;+0.10;Active
Igor Arrieta;Orange - Ridley;24;25;72.31;72.41;+0.10;Active
Evan Boyle;Vereinslos / Free Agent;23;24;62.17;62.27;+0.10;Active
Rik van der Wal;Vereinslos / Free Agent;23;24;63.01;63.11;+0.10;Active
Cameron Beaumont;Vereinslos / Free Agent;22;23;62.17;62.27;+0.10;Active
Jan Castellón;Vereinslos / Free Agent;23;24;65.36;65.45;+0.09;Active
Sten Verzijl;Vereinslos / Free Agent;26;27;61.06;61.15;+0.09;Active
Konrad Waliniak;Vereinslos / Free Agent;22;23;63.48;63.57;+0.09;Active
Josh Whitehead;Vereinslos / Free Agent;27;28;64.60;64.69;+0.09;Active
Guy Yarrell;Vereinslos / Free Agent;25;26;63.01;63.10;+0.09;Active
Gabriel Fede;Vereinslos / Free Agent;24;25;65.04;65.12;+0.08;Active
Adrian Stieger;Vereinslos / Free Agent;23;24;63.24;63.32;+0.08;Active
Théo Lévêque;Vereinslos / Free Agent;23;24;65.41;65.49;+0.08;Active
Lars Punter;Vereinslos / Free Agent;25;26;61.85;61.93;+0.08;Active
Blake Bailey;Vereinslos / Free Agent;23;24;57.07;57.15;+0.08;Active
Breinner Camargo;Vereinslos / Free Agent;24;25;62.34;62.42;+0.08;Active
Luke Arens;Vereinslos / Free Agent;24;25;64.27;64.35;+0.08;Active
Sieben Roggeman;Vereinslos / Free Agent;24;25;63.87;63.95;+0.08;Active
Tom Giordanengo;Vereinslos / Free Agent;24;25;64.32;64.40;+0.08;Active
Miguel Rodriguez Novoa;Vereinslos / Free Agent;24;25;63.73;63.81;+0.08;Active
Jorge Gutiérrez;Philips - Santander;24;25;69.65;69.73;+0.08;Active
Sergio Meris;Generali - Mammut;26;27;69.20;69.28;+0.08;Active
Anders Foldager;Spotify - Cervelo;25;26;70.70;70.78;+0.08;Active
Max Märkl;Vereinslos / Free Agent;23;24;63.88;63.96;+0.08;Active
Tobias Skretting;Vereinslos / Free Agent;23;24;58.09;58.17;+0.08;Active
Max Briese;Vereinslos / Free Agent;23;24;63.14;63.21;+0.07;Active
Edoardo Cipollini;Vereinslos / Free Agent;22;23;63.76;63.83;+0.07;Active
Sohei Shinozaki;Vereinslos / Free Agent;25;26;62.59;62.66;+0.07;Active
Tobias Lund Andresen;ING - Schwalbe;24;25;71.90;71.97;+0.07;Active
Carlos Alfonso García;Ericsson - Thule;23;24;66.90;66.97;+0.07;Active
Swann Gloux;Vereinslos / Free Agent;23;24;64.78;64.85;+0.07;Active
Szymon Pomian;Vereinslos / Free Agent;25;26;61.61;61.68;+0.07;Active
Matteo Sasso;Vereinslos / Free Agent;26;27;63.61;63.68;+0.07;Active
Welay Berhe;Shimano - Tissot;25;26;70.12;70.19;+0.07;Active
Ludovico Crescioli;Alstom - Ghost;23;24;68.54;68.61;+0.07;Active
Alfred Grenaae;Vereinslos / Free Agent;23;24;64.00;64.07;+0.07;Active
Mattias Nordal;Vereinslos / Free Agent;25;26;65.02;65.08;+0.06;Active
Paul Penhoët;ING - Schwalbe;25;26;70.94;71.00;+0.06;Active
Hugo Rodríguez;Vereinslos / Free Agent;23;24;63.18;63.24;+0.06;Active
Yanis-Eric Markwalder;Vereinslos / Free Agent;23;24;61.20;61.26;+0.06;Active
Daniel Cavia Sanz;Microsoft - Tacx;25;26;69.20;69.26;+0.06;Active
Álvaro Sagrado Pérez;Ortlieb - Sony;26;27;66.77;66.83;+0.06;Active
Edoardo Rulli;Vereinslos / Free Agent;22;23;62.25;62.31;+0.06;Active
Felix Habimana;Vereinslos / Free Agent;26;27;55.78;55.84;+0.06;Active
Hirotaka Yuasa;Vereinslos / Free Agent;26;27;62.28;62.34;+0.06;Active
Giosuè Epis;Vereinslos / Free Agent;25;26;67.83;67.89;+0.06;Active
Tim Neffgen;Vereinslos / Free Agent;25;26;57.95;58.01;+0.06;Active
Campbell Parrish;Vereinslos / Free Agent;22;23;62.85;62.91;+0.06;Active
Troy Fields;Vereinslos / Free Agent;23;24;62.89;62.95;+0.06;Active
Alessandro Da Ros;Vereinslos / Free Agent;22;23;62.58;62.63;+0.05;Active
Liam Walsh;Vattenfall - Focus;26;27;67.62;67.67;+0.05;Active
Victor Van De Putte;Ericsson - Thule;25;26;67.56;67.61;+0.05;Active
Antoni Olszar;Vereinslos / Free Agent;25;26;64.27;64.32;+0.05;Active
Szymon Maciejewski;Vereinslos / Free Agent;22;23;62.82;62.87;+0.05;Active
Jeno Grootjans;Vereinslos / Free Agent;25;26;63.94;63.99;+0.05;Active
Simon Nagy;Vereinslos / Free Agent;25;26;63.05;63.10;+0.05;Active
Simon Dalby;Microsoft - Tacx;24;25;69.35;69.40;+0.05;Active
Oscar Chamberlain;Lego - Bianchi;22;23;68.62;68.67;+0.05;Active
Ben Felix Jochum;Vattenfall - Focus;23;24;66.25;66.30;+0.05;Active
Juan Bonilla Castillo;Vereinslos / Free Agent;23;24;59.73;59.78;+0.05;Active
Jorre Debaele;Statkraft - Colnago;25;26;64.76;64.80;+0.04;Active
César Macías;BASF - Selle Italia;23;24;68.74;68.78;+0.04;Active
Olivier Mangham;Vereinslos / Free Agent;23;24;58.56;58.60;+0.04;Active
Yeisson Ferney Casallas;Carl Zeiss - Felt;27;28;67.40;67.44;+0.04;Active
Eric Berg;Vereinslos / Free Agent;24;25;60.97;61.01;+0.04;Active
Alberto Carlo Monti;Vereinslos / Free Agent;23;24;65.17;65.21;+0.04;Active
Henrique Silva;Vereinslos / Free Agent;25;26;57.70;57.74;+0.04;Active
Vojtech Kmínek;Barilla - Zwift;26;27;65.53;65.57;+0.04;Active
Mateu Estelrich;Vereinslos / Free Agent;25;26;64.92;64.96;+0.04;Active
Iker Bonillo;Ericsson - Thule;23;24;66.45;66.49;+0.04;Active
Axel Andersen;Vereinslos / Free Agent;23;24;59.51;59.55;+0.04;Active
Toralf Rydningen Martinsen;Vereinslos / Free Agent;24;25;65.55;65.59;+0.04;Active
Ruben Zilas Larsen;Vereinslos / Free Agent;25;26;60.31;60.35;+0.04;Active
Kanta Sharma;Vereinslos / Free Agent;25;26;57.70;57.73;+0.03;Active
Fabian Weiss;Samsung - Cube;25;26;69.94;69.97;+0.03;Active
Vainqueur Masengesho;SMA Solar - Bell;25;26;65.94;65.97;+0.03;Active
Dylan Durand;Vereinslos / Free Agent;24;25;62.27;62.30;+0.03;Active
Nichita Gnusov;Vereinslos / Free Agent;23;24;54.37;54.40;+0.03;Active
George Radcliffe;Vereinslos / Free Agent;23;24;64.41;64.44;+0.03;Active
Rafael Martínez;Vereinslos / Free Agent;22;23;63.62;63.65;+0.03;Active
Jakub Elbadri;Vereinslos / Free Agent;22;23;61.24;61.27;+0.03;Active
Juan Tito Rendón;Vereinslos / Free Agent;27;28;64.82;64.85;+0.03;Active
Gianluca Pollefliet;Vereinslos / Free Agent;25;26;68.27;68.30;+0.03;Active
Sigve Kattem;Vereinslos / Free Agent;25;26;57.85;57.88;+0.03;Active
Caedan Aveling;Vereinslos / Free Agent;24;25;60.04;60.07;+0.03;Active
Stijn Daemen;Lavazza - Pirelli;27;28;66.79;66.81;+0.02;Active
Stan Van Tricht;Falke - Scott;27;28;70.96;70.98;+0.02;Active
Tord Gudmestad;Zalando - Continental;26;27;69.51;69.53;+0.02;Active
Lars Vanden Heede;Patagonia - Fuji;22;23;67.67;67.69;+0.02;Active
Mads Landbo;Ricola - Simplon;22;23;66.33;66.35;+0.02;Active
Blake Agnoletto;Generali - Mammut;24;25;67.93;67.95;+0.02;Active
Julian Kot;Vereinslos / Free Agent;24;25;65.32;65.34;+0.02;Active
Jakub Ríman;Vereinslos / Free Agent;26;27;66.60;66.62;+0.02;Active
Milan Lanhove;Michelin - Look;23;24;68.07;68.09;+0.02;Active
Gregory Santiago Zapata;Vereinslos / Free Agent;25;26;62.08;62.10;+0.02;Active
Serginho Wilshaus;Vereinslos / Free Agent;25;26;60.55;60.57;+0.02;Active
Santiago Ramírez Serna;Vereinslos / Free Agent;25;26;62.77;62.79;+0.02;Active
Warre Vangheluwe;Decathlon - Renault;25;26;69.51;69.52;+0.01;Active
Paul Hennequin;Lavazza - Pirelli;24;25;68.38;68.39;+0.01;Active
Kevin Jiménez;Vereinslos / Free Agent;27;28;62.64;62.65;+0.01;Active
Jarne Van de Paar;Patagonia - Fuji;26;27;68.07;68.08;+0.01;Active
Lachie Sky;Vereinslos / Free Agent;25;26;58.35;58.36;+0.01;Active
Nicola Schleuniger;Vereinslos / Free Agent;23;24;63.12;63.13;+0.01;Active
Marco Oliosi;Vereinslos / Free Agent;23;24;58.63;58.64;+0.01;Active
Kristóf Árvai;Vereinslos / Free Agent;23;24;64.66;64.67;+0.01;Active
Jonathan Guatibonza;Vereinslos / Free Agent;23;24;64.28;64.29;+0.01;Active
Bart Kortleve;Vereinslos / Free Agent;22;23;64.41;64.42;+0.01;Active
Rasmus Käll;Vereinslos / Free Agent;23;24;59.51;59.52;+0.01;Active
Gustav Wang;Carl Zeiss - Felt;24;25;66.96;66.97;+0.01;Active
Stian Fredheim;Philips - Santander;24;25;70.55;70.56;+0.01;Active
Michael Leonard;Swiss Re - BMC;23;24;69.14;69.15;+0.01;Active
Nicolas Aulas;Vereinslos / Free Agent;23;24;61.79;61.80;+0.01;Active
Max Nielsen;Vereinslos / Free Agent;23;24;59.37;59.38;+0.01;Active
Gonçalo Rodrigues;Vereinslos / Free Agent;23;24;57.60;57.61;+0.01;Active
Axel Froner;Vereinslos / Free Agent;25;26;63.69;63.69;+0.00;Active
Valentin Madouas;Ikea - Adidas;30;31;73.87;73.87;+0.00;Active
Lukasz Owsian;Ferrero - Giro;37;38;68.29;68.29;+0.00;Retired
John Degenkolb;Lego - Bianchi;38;39;72.16;72.16;+0.00;Retired
Davide Cimolai;Statkraft - Colnago;37;38;68.05;68.05;+0.00;Retired
Diego Ulissi;Microsoft - Tacx;37;38;73.90;73.90;+0.00;Retired
Anthony Delaplace;Nintendo - Colnago;37;38;70.01;70.01;+0.00;Retired
Nélson Oliveira;Philips - Santander;38;39;70.88;70.88;+0.00;Retired
Michal Kwiatkowski;Shimano - Tissot;37;38;73.50;73.50;+0.00;Retired
Jon Aberasturi;Ikea - Adidas;38;39;68.41;68.41;+0.00;Retired
Ion Izagirre;Ferrero - Giro;38;39;72.96;72.96;+0.00;Retired
Mikel Landa;Toyota - Lapierre;37;38;74.74;74.74;+0.00;Retired
Baptiste Planckaert;Orange - Ridley;38;39;68.09;68.09;+0.00;Retired
Esteban Chaves;SAP - Canyon;37;38;71.57;71.57;+0.00;Retired
Jesús Herrada;Allianz - Giant;36;37;71.76;71.76;+0.00;Retired
Pello Bilbao;Shimano - Tissot;37;38;75.22;75.22;+0.00;Retired
Marco Haller;Decathlon - Renault;36;37;72.82;72.82;+0.00;Retired
Sam Bennett;Toyota - Lapierre;36;37;71.89;71.89;+0.00;Retired
Michael Valgren;Samsung - Cube;35;36;72.49;72.49;+0.00;Retired
Jasha Sütterlin;Google - Pinarello;34;35;71.19;71.19;+0.00;Retired
George Bennett;Ikea - Adidas;37;38;72.78;72.78;+0.00;Retired
Rudy Molard;Philips - Santander;37;38;72.44;72.44;+0.00;Retired
Tosh Van der Sande;Lego - Bianchi;36;37;69.24;69.24;+0.00;Retired
Dylan Groenewegen;Toyota - Lapierre;34;35;71.44;71.44;+0.00;Retired
Reinardt Janse van Rensburg;Volvic - Corratec;38;39;67.08;67.08;+0.00;Retired
Matteo Trentin;Ferrero - Giro;37;38;73.61;73.61;+0.00;Retired
Michael Hepburn;VW - Continental - Rose;35;36;70.01;70.01;+0.00;Retired
Vegard Stake Laengen;Google - Pinarello;38;39;69.84;69.84;+0.00;Retired
Danny van Poppel;Nintendo - Colnago;33;34;72.34;72.34;+0.00;Retired
