Fahrer;Team;Alter Start;Alter Ende;Overall Start;Overall Ende;Entwicklung;Status
Neilson Powless;Nintendo - Colnago;30;35;74.95;74.95;+0.00;Retired
Stephen Williams;Lego - Bianchi;31;36;73.40;73.40;+0.00;Retired
Martin Salmon;Vereinslos / Free Agent;29;34;62.77;62.77;+0.00;Retired
Jens Reynders;Toyota - Lapierre;29;34;68.76;68.76;+0.00;Retired
Magnus Bak Klaris;Orange - Ridley;31;36;69.81;69.81;+0.00;Retired
Sander De Pestel;AXA - Lindt;28;33;71.00;71.00;+0.00;Active
Robin Carpenter;Bosch - Deuter;35;40;66.58;66.58;+0.00;Retired
Kyle Murphy;Barilla - Zwift;35;40;65.30;65.30;+0.00;Retired
Danny Van der Tuuk;Vereinslos / Free Agent;27;32;66.28;66.28;+0.00;Active
Tom Pidcock;Novartis - SRM;27;32;75.92;75.92;+0.00;Active
Txomin Juaristi;Ferrero - Giro;31;36;70.10;70.10;+0.00;Retired
Thymen Arensman;ING - Schwalbe;27;32;73.82;73.82;+0.00;Active
Dominik Amann;Vereinslos / Free Agent;28;33;61.76;61.76;+0.00;Active
Joel Suter;Allianz - Giant;28;33;68.97;68.97;+0.00;Active
Emils Liepins;AXA - Lindt;34;39;69.27;69.27;+0.00;Retired
Juri Hollmann;Swiss Re - BMC;27;32;69.79;69.79;+0.00;Active
Yohann Simon;Vereinslos / Free Agent;25;30;66.61;66.61;+0.00;Active
Francisco Moreira;Vereinslos / Free Agent;28;33;59.89;59.89;+0.00;Active
Sébastien Grignard;Vereinslos / Free Agent;28;33;68.73;68.73;+0.00;Active
Arne Marit;Nintendo - Colnago;28;33;70.86;70.86;+0.00;Active
Loris Rouiller;Vereinslos / Free Agent;27;32;64.16;64.16;+0.00;Active
Geoffrey Bouchard;Microsoft - Tacx;35;40;70.06;70.06;+0.00;Retired
Jonathan Caicedo;AXA - Lindt;34;39;70.95;70.95;+0.00;Retired
Mathijs Paasschens;Vereinslos / Free Agent;31;36;68.63;68.63;+0.00;Retired
Giovanni Lonardi;Swiss Re - BMC;30;35;69.31;69.31;+0.00;Retired
Kevin Vermaerke;SAP - Canyon;26;31;72.39;72.39;+0.00;Active
Adne Koster;Vereinslos / Free Agent;26;31;62.83;62.83;+0.00;Active
Sasha Weemaes;Vereinslos / Free Agent;29;34;66.57;66.57;+0.00;Retired
Daniel Årnes;Logitech - SRAM;27;32;67.56;67.56;+0.00;Active
Samuele Rubino;Vereinslos / Free Agent;27;32;63.12;63.12;+0.00;Active
Arthur Kluckers;Allianz - Giant;27;32;69.84;69.84;+0.00;Active
Luca Bockelmann;Vereinslos / Free Agent;27;32;62.55;62.55;+0.00;Active
Jesper Rasch;Vereinslos / Free Agent;29;34;65.11;65.11;+0.00;Retired
Tim Marsman;Philips - Santander;26;31;68.19;68.19;+0.00;Active
Lars Loohuis;Vereinslos / Free Agent;26;31;63.33;63.33;+0.00;Active
Rick Pluimers;AXA - Lindt;26;31;72.33;72.33;+0.00;Active
Kim Heiduk;Novartis - SRM;27;32;70.88;70.88;+0.00;Active
Felix Engelhardt;ING - Schwalbe;26;31;71.39;71.39;+0.00;Active
Martin Urianstad;Michelin - Look;28;33;68.99;68.99;+0.00;Active
Kosuke Takeyama;Vereinslos / Free Agent;29;34;63.03;63.03;+0.00;Retired
Aksel Skot-Hansen;Barilla - Zwift;27;32;64.29;64.29;+0.00;Active
Pirmin Benz;Vereinslos / Free Agent;26;31;64.41;64.41;+0.00;Active
Jannis Peter;Alstom - Ghost;26;31;68.15;68.15;+0.00;Active
Damian Papierski;Vereinslos / Free Agent;27;32;63.63;63.63;+0.00;Active
Marius Mayrhofer;SAP - Canyon;26;31;71.24;71.24;+0.00;Active
Matteo Jorgenson;Ikea - Adidas;28;33;76.47;76.47;+0.00;Active
Paul Lapeira;Falke - Scott;27;32;72.20;72.20;+0.00;Active
Valentin Retailleau;Orange - Ridley;27;32;69.46;69.46;+0.00;Active
Nathan Vandepitte;BASF - Selle Italia;27;32;66.76;66.76;+0.00;Active
Samuele Battistella;Swiss Re - BMC;28;33;71.67;71.67;+0.00;Active
Einer Rubio;Google - Pinarello;29;34;72.52;72.52;+0.00;Retired
Alexander Konychev;Volvic - Corratec;28;33;67.75;67.75;+0.00;Active
Quinn Simmons;Danone - Fizik;26;31;73.21;73.21;+0.00;Active
Carlos Rodríguez;Toyota - Lapierre;26;31;74.79;74.79;+0.00;Active
Alessandro Covi;Orange - Ridley;28;33;71.74;71.74;+0.00;Active
Matîs Louvel;Orange - Ridley;27;32;71.99;71.99;+0.00;Active
Biniam Girmay;Decathlon - Renault;27;32;74.55;74.55;+0.00;Active
Oier Lazkano;Decathlon - Renault;27;32;74.16;74.16;+0.00;Active
Milan Paulus;Vereinslos / Free Agent;25;30;64.19;64.19;+0.00;Active
Corbin Strong;Philips - Santander;27;32;72.85;72.85;+0.00;Active
Stan Van Tricht;Falke - Scott;27;32;70.96;70.96;+0.00;Active
Marcus Sander Hansen;Barilla - Zwift;26;31;67.68;67.68;+0.00;Active
Sebastian Kolze Changizi;Ericsson - Thule;26;31;67.62;67.62;+0.00;Active
Frederik Wandahl;Lego - Bianchi;26;31;71.94;71.94;+0.00;Active
Michael Belleri;Vereinslos / Free Agent;28;33;65.28;65.28;+0.00;Active
Loïc Bettendorff;Bosch - Deuter;26;31;65.61;65.61;+0.00;Active
Tobias Buck-Gramcko;Vereinslos / Free Agent;26;31;62.99;62.99;+0.00;Active
Henri Uhlig;Ferrero - Giro;25;30;70.55;70.55;+0.00;Active
Pierre-Pascal Keup;Vereinslos / Free Agent;26;31;65.01;65.01;+0.00;Active
Franz Groß;Vereinslos / Free Agent;26;31;57.80;57.80;+0.00;Active
Ådne Holter;Swiss Re - BMC;27;32;70.32;70.32;+0.00;Active
Pedro Silva;Ericsson - Thule;26;31;66.88;66.88;+0.00;Active
Uriel Omar Espinosa;Vereinslos / Free Agent;25;30;62.23;62.23;+0.00;Active
Edoardo Martinelli;Vereinslos / Free Agent;27;32;57.10;57.10;+0.00;Active
Erik Fetter;Spotify - Cervelo;27;32;68.90;68.90;+0.00;Active
Tomoya Koyama;Vereinslos / Free Agent;28;33;62.01;62.01;+0.00;Active
Alexandre Balmer;Generali - Mammut;27;32;69.07;69.07;+0.00;Active
Finn Fisher-Black;SAP - Canyon;25;30;73.78;73.78;+0.00;Active
Owen Geleijn;Ortlieb - Sony;26;31;67.91;67.91;+0.00;Active
Olav Kooij;Ikea - Adidas;25;30;73.49;73.49;+0.00;Active
Axel van der Tuuk;Microsoft - Tacx;26;31;68.19;68.19;+0.00;Active
Tim van Dijke;Decathlon - Renault;27;32;72.46;72.46;+0.00;Active
Hidde van Veenendaal;Ricola - Simplon;26;31;65.94;65.94;+0.00;Active
Callum Macleod;Vereinslos / Free Agent;27;32;66.77;66.77;+0.00;Active
Bartosz Rudyk;Vereinslos / Free Agent;28;33;65.76;65.76;+0.00;Active
Wilhelm Wallinder;Vereinslos / Free Agent;25;30;59.69;59.69;+0.00;Active
Wincent Wallinder;Vereinslos / Free Agent;25;30;63.55;63.55;+0.00;Active
Casper van Uden;AXA - Lindt;25;30;71.54;71.54;+0.00;Active
Negasi Haylu Abreha;Alstom - Ghost;27;32;66.75;66.75;+0.00;Active
Petr Kelemen;Shimano - Tissot;26;31;69.02;69.02;+0.00;Active
Jarne Van de Paar;Patagonia - Fuji;26;31;68.07;68.07;+0.00;Active
Henri Vandenabeele;Vereinslos / Free Agent;27;32;68.75;68.75;+0.00;Active
Alex Baudin;Nintendo - Colnago;26;31;72.59;72.59;+0.00;Active
Valentin Paret-Peintre;Allianz - Giant;26;31;72.77;72.77;+0.00;Active
Daniel Arroyave;Vereinslos / Free Agent;27;32;65.08;65.08;+0.00;Active
Antonio Tiberi;ING - Schwalbe;26;31;74.42;74.42;+0.00;Active
Marco Brenner;Nintendo - Colnago;24;29;72.64;72.64;+0.00;Active
Juan Ayuso;Philips - Santander;24;29;75.47;75.47;+0.00;Active
Markus Pajur;Vereinslos / Free Agent;26;31;66.46;66.46;+0.00;Active
Jonathan Milan;Decathlon - Renault;26;31;75.73;75.73;+0.00;Active
Mario Aparicio;Danone - Fizik;27;32;69.46;69.46;+0.00;Active
Pelayo Sánchez;Danone - Fizik;27;32;72.71;72.71;+0.00;Active
Axel Zingle;Microsoft - Tacx;28;33;72.39;72.39;+0.00;Active
Mathias Vacek;Ferrero - Giro;25;30;73.98;73.98;+0.00;Active
Louis Coqueret;Vereinslos / Free Agent;26;31;63.47;63.47;+0.00;Active
Mats Wenzel;Michelin - Look;24;29;70.39;70.39;+0.00;Active
Diogo Barbosa;Patagonia - Fuji;27;32;66.46;66.46;+0.00;Active
Carlos García Pierna;Allianz - Giant;27;32;69.52;69.52;+0.00;Active
Daniel Méndez;Vereinslos / Free Agent;27;32;66.95;66.95;+0.00;Active
Tobias Lund Andresen;ING - Schwalbe;24;29;71.90;71.90;+0.00;Active
Pavel Bittner;AXA - Lindt;24;29;71.74;71.74;+0.00;Active
Gianmarco Garofoli;Generali - Mammut;24;29;71.26;71.26;+0.00;Active
Oscar Onley;SAP - Canyon;24;29;73.56;73.56;+0.00;Active
Loe van Belle;VW - Continental - Rose;25;30;69.82;69.82;+0.00;Active
Johannes Staune-Mittet;Lego - Bianchi;25;30;71.07;71.07;+0.00;Active
Darren van Bekkum;Allianz - Giant;25;30;69.21;69.21;+0.00;Active
Jules Hesters;Vereinslos / Free Agent;28;33;66.97;66.97;+0.00;Active
Edvin Lovidius;Barilla - Zwift;25;30;65.67;65.67;+0.00;Active
Emil Schandorff Iwersen;GLS Bank - Wahoo;24;29;66.40;66.40;+0.00;Active
Stian Rosenlund;Vereinslos / Free Agent;25;30;65.78;65.78;+0.00;Active
Dries De Pooter;Nintendo - Colnago;24;29;69.52;69.52;+0.00;Active
Sean Flynn;Spotify - Cervelo;27;32;70.33;70.33;+0.00;Active
Kasper Andersen;Sennheiser - Michelin;25;30;66.84;66.84;+0.00;Active
Javier Serrano;Philips - Santander;26;31;69.49;69.49;+0.00;Active
Ryuki Uga;Vereinslos / Free Agent;27;32;62.68;62.68;+0.00;Active
Rait Ärm;Vereinslos / Free Agent;27;32;66.94;66.94;+0.00;Active
Joseph Pidcock;Carl Zeiss - Felt;25;30;65.96;65.96;+0.00;Active
Reuben Thompson;VW - Continental - Rose;26;31;69.75;69.75;+0.00;Active
Alastair Mackellar;BASF - Selle Italia;25;30;68.31;68.31;+0.00;Active
Attila Gerely;Vereinslos / Free Agent;25;30;56.48;56.48;+0.00;Active
Victor Broex;Vereinslos / Free Agent;27;32;64.40;64.40;+0.00;Active
Moritz Kretschy;Bosch - Deuter;25;30;67.65;67.65;+0.00;Active
Jim Brown;Vereinslos / Free Agent;26;31;65.37;65.37;+0.00;Active
Matéo Allard;Barilla - Zwift;24;29;66.04;66.04;+0.00;Active
Joris Chaussinand;Siemens - Wahoo;25;30;67.84;67.84;+0.00;Active
Louis Blouwe;Leica - Trek;27;32;68.64;68.64;+0.00;Active
Gil Gelders;AXA - Lindt;24;29;70.82;70.82;+0.00;Active
Lucas Boniface;Vereinslos / Free Agent;26;31;66.76;66.76;+0.00;Active
Juan Pablo Vallejo;Vereinslos / Free Agent;27;32;62.98;62.98;+0.00;Active
António Ferreira;Vereinslos / Free Agent;27;32;63.73;63.73;+0.00;Active
Embret Svestad-Bårdseng;Samsung - Cube;24;29;70.22;70.22;+0.00;Active
Jack Drage;Vereinslos / Free Agent;24;29;62.94;62.94;+0.00;Active
Mattia Benedetti;Vereinslos / Free Agent;26;31;59.78;59.78;+0.00;Active
Eric Muhoza;Vereinslos / Free Agent;25;30;63.56;63.56;+0.00;Active
Johan Fernando Porras;Vereinslos / Free Agent;25;30;61.69;61.69;+0.00;Active
Gari Lagnet;Vereinslos / Free Agent;29;34;65.91;65.91;+0.00;Retired
Wessel Lange;Vereinslos / Free Agent;27;32;59.38;59.38;+0.00;Active
Tomas Aguirre Garza;Vereinslos / Free Agent;25;30;62.18;62.18;+0.00;Active
Adam Marciniak;Vereinslos / Free Agent;23;28;59.61;59.61;+0.00;Active
Axel Prod'homme;Vereinslos / Free Agent;24;29;64.03;64.03;+0.00;Active
Alan Villemin;Ortlieb - Sony;27;32;64.72;64.72;+0.00;Active
Jasper Dejaegher;Oatly - Shimano;26;31;67.65;67.65;+0.00;Active
Zeno Moonen;Vereinslos / Free Agent;24;29;64.85;64.85;+0.00;Active
Francesc Bennàssar;Vereinslos / Free Agent;25;30;64.77;64.77;+0.00;Active
Daniel Schönenberger;Vereinslos / Free Agent;24;29;63.31;63.31;+0.00;Active
David Larsson;Vereinslos / Free Agent;24;29;62.67;62.67;+0.00;Active
Severi Savukoski;Vereinslos / Free Agent;24;29;60.41;60.41;+0.00;Active
Valentin Gillot;Vereinslos / Free Agent;24;29;60.69;60.69;+0.00;Active
Ilan Larmet;Vereinslos / Free Agent;26;31;65.97;65.97;+0.00;Active
Alexandre Léauté;Vereinslos / Free Agent;26;31;59.62;59.62;+0.00;Active
Baptiste Veistroffer;Lego - Bianchi;27;32;68.39;68.39;+0.00;Active
Lachie Sky;Vereinslos / Free Agent;25;30;58.35;58.35;+0.00;Active
Louis Sutton;Vereinslos / Free Agent;25;30;68.62;68.62;+0.00;Active
Lorenzo Magli;Vereinslos / Free Agent;25;30;63.90;63.90;+0.00;Active
Wessel Mouris;Generali - Mammut;24;29;68.28;68.28;+0.00;Active
Kiya Rogora;Vereinslos / Free Agent;24;29;62.48;62.48;+0.00;Active
David Ruvalcaba;Vereinslos / Free Agent;24;29;63.26;63.26;+0.00;Active
George Peden;Vereinslos / Free Agent;27;32;62.08;62.08;+0.00;Active
Yoandri Rubio;Vereinslos / Free Agent;26;31;60.54;60.54;+0.00;Active
Jhonny Araujo;Vereinslos / Free Agent;27;32;62.13;62.13;+0.00;Active
Tim Rey;Vereinslos / Free Agent;23;28;63.20;63.20;+0.00;Active
Nino de Jong;Vereinslos / Free Agent;23;28;62.16;62.16;+0.00;Active
Julien Desmarets;Vereinslos / Free Agent;27;32;64.37;64.37;+0.00;Active
David Delgado;Vereinslos / Free Agent;26;31;68.50;68.50;+0.00;Active
José María Martín;Vereinslos / Free Agent;26;31;65.23;65.23;+0.00;Active
Gustav Frederik Dahl;Ricola - Simplon;26;31;65.98;65.98;+0.00;Active
Jakob Söderqvist;Orange - Ridley;24;29;73.19;73.19;+0.00;Active
William Colorado;Vereinslos / Free Agent;23;28;66.00;66.00;+0.00;Active
Duarte Mixão;Vereinslos / Free Agent;24;29;57.01;57.01;+0.00;Active
João Oliveira;Vereinslos / Free Agent;24;29;61.82;61.82;+0.00;Active
João Martins;Vereinslos / Free Agent;23;28;63.40;63.40;+0.00;Active
Giacomo Tagliavini;Vereinslos / Free Agent;23;28;60.46;60.46;+0.00;Active
Lorenzo Conforti;Vereinslos / Free Agent;23;28;67.09;67.09;+0.00;Active
Nicolò Pettiti;Vereinslos / Free Agent;24;29;65.86;65.86;+0.00;Active
Marco Oliosi;Vereinslos / Free Agent;23;28;58.63;58.63;+0.00;Active
Jonathan Malte Rottmann;Vereinslos / Free Agent;23;28;64.58;64.58;+0.00;Active
Arne Baers;Bosch - Deuter;25;30;66.55;66.55;+0.00;Active
Len Dejonghe;Vereinslos / Free Agent;26;31;60.42;60.42;+0.00;Active
Frank van den Broek;Swiss Re - BMC;26;31;72.50;72.50;+0.00;Active
Roy Hoogendoorn;Endura - Vittoria;25;30;66.28;66.28;+0.00;Active
Joshua Golliker;Vereinslos / Free Agent;23;28;67.34;67.34;+0.00;Active
Sebastian Andreasson;Vereinslos / Free Agent;25;30;63.16;63.16;+0.00;Active
Duarte Domingues;Vereinslos / Free Agent;23;28;65.44;65.44;+0.00;Active
Aaron Aus;Vereinslos / Free Agent;23;28;64.94;64.94;+0.00;Active
Davide Basso;Vereinslos / Free Agent;23;28;62.26;62.26;+0.00;Active
Mattia Piccini;Vereinslos / Free Agent;23;28;65.20;65.20;+0.00;Active
Diomedes Velandia;Vereinslos / Free Agent;26;31;59.88;59.88;+0.00;Active
Lucas van de Vosse;Vereinslos / Free Agent;23;28;59.26;59.26;+0.00;Active
Jose Luis Faura;Carl Zeiss - Felt;26;31;67.78;67.78;+0.00;Active
Nejc Komac;Vereinslos / Free Agent;24;29;61.68;61.68;+0.00;Active
Keito Ikeda;Vereinslos / Free Agent;26;31;60.86;60.86;+0.00;Active
Daniel Guld;Vereinslos / Free Agent;26;31;64.18;64.18;+0.00;Active
Mario Takanashi;Vereinslos / Free Agent;25;30;60.59;60.59;+0.00;Active
Eiji Yamaguchi;Vereinslos / Free Agent;25;30;60.74;60.74;+0.00;Active
Kenta Miyazaki;Vereinslos / Free Agent;26;31;55.28;55.28;+0.00;Active
Tristan Scherpenbergh;Vereinslos / Free Agent;28;33;63.99;63.99;+0.00;Active
Matthew Greenwood;Vereinslos / Free Agent;24;29;66.38;66.38;+0.00;Active
Joshua Duffy;Vereinslos / Free Agent;27;32;61.06;61.06;+0.00;Active
Alejandro Gainza;Vereinslos / Free Agent;27;32;60.08;60.08;+0.00;Active
Masato Nakashima;Vereinslos / Free Agent;27;32;58.45;58.45;+0.00;Active
Logan Maclean;Vereinslos / Free Agent;26;31;62.70;62.70;+0.00;Active
Yanne Dorenbos;Vereinslos / Free Agent;26;31;64.64;64.64;+0.00;Active
Alexander Galea;Vereinslos / Free Agent;23;28;58.65;58.65;+0.00;Active
Kurt Eather;Vereinslos / Free Agent;26;31;63.58;63.58;+0.00;Active
Filippo Agostinacchio;Vereinslos / Free Agent;24;29;67.16;67.16;+0.00;Active
Héctor Ferney Molina;Vereinslos / Free Agent;24;29;65.19;65.19;+0.00;Active
Abel Brhane;Vereinslos / Free Agent;28;33;53.25;53.25;+0.00;Active
Oscar Lind;Vereinslos / Free Agent;24;29;56.78;56.78;+0.00;Active
Sebastián Caicedo;Vereinslos / Free Agent;26;31;62.49;62.49;+0.00;Active
Joe Blackmore;Google - Pinarello;24;29;73.58;73.58;+0.00;Active
Elouan Marchand;Vereinslos / Free Agent;23;28;60.73;60.73;+0.00;Active
Floris Van Tricht;Deutsche Bahn - Stevens;26;31;67.46;67.46;+0.00;Active
Dylan Humber-Kelly;Vereinslos / Free Agent;23;28;64.48;64.48;+0.00;Active
Stefan Verhoeff;Vereinslos / Free Agent;28;33;65.21;65.21;+0.00;Active
Tom Wijfje;Vereinslos / Free Agent;29;34;62.86;62.86;+0.00;Retired
Artus Jaladeau;Patagonia - Fuji;27;32;68.17;68.17;+0.00;Active
Julien Jamot;Vereinslos / Free Agent;27;32;65.11;65.11;+0.00;Active
Tim Karier;Vereinslos / Free Agent;25;30;61.63;61.63;+0.00;Active
Aaron King;Vereinslos / Free Agent;24;29;61.76;61.76;+0.00;Active
Emmanuel Cognet;Deutsche Bahn - Stevens;35;40;65.94;65.94;+0.00;Retired
Tiago Vale Ferreira;Vereinslos / Free Agent;25;30;62.19;62.19;+0.00;Active
Diogo Gonçalves;Vereinslos / Free Agent;26;31;63.92;63.92;+0.00;Active
Marc Cabedo Hernández;Vereinslos / Free Agent;25;30;64.68;64.68;+0.00;Active
José Ramón Muñiz;Logitech - SRAM;25;30;67.06;67.06;+0.00;Active
Bálint Orosz;Vereinslos / Free Agent;24;29;61.68;61.68;+0.00;Active
Tomas De Neve;Vereinslos / Free Agent;25;30;65.75;65.75;+0.00;Active
Semen Simon;Vereinslos / Free Agent;23;28;60.07;60.07;+0.00;Active
Jacob Schebye;Vereinslos / Free Agent;26;31;63.28;63.28;+0.00;Active
Martin Rey;Patagonia - Fuji;24;29;65.85;65.85;+0.00;Active
Iván Saborido;Vereinslos / Free Agent;25;30;56.23;56.23;+0.00;Active
Luke Arens;Vereinslos / Free Agent;24;29;64.27;64.27;+0.00;Active
Eliott Pierre;Vereinslos / Free Agent;26;31;64.09;64.09;+0.00;Active
Sven Pijnenburg;Vereinslos / Free Agent;24;29;64.09;64.09;+0.00;Active
Brem Deman;Ricola - Simplon;25;30;65.08;65.08;+0.00;Active
Mateo Sánchez;Vereinslos / Free Agent;25;30;63.95;63.95;+0.00;Active
Gianluca Cordioli;Vereinslos / Free Agent;26;31;63.86;63.86;+0.00;Active
Mathieu Pellegrin;Vereinslos / Free Agent;31;36;63.56;63.56;+0.00;Retired
Jakub Zurek;Vereinslos / Free Agent;25;30;61.56;61.56;+0.00;Active
Kacper Krawiec;Vereinslos / Free Agent;25;30;63.18;63.18;+0.00;Active
Christoph Janssen;Vereinslos / Free Agent;27;32;63.43;63.43;+0.00;Active
Sten Verzijl;Vereinslos / Free Agent;26;31;61.06;61.06;+0.00;Active
Matyá Fiala;Vereinslos / Free Agent;24;29;65.70;65.70;+0.00;Active
Tomas-Casimir Niemi;Vereinslos / Free Agent;23;28;60.84;60.84;+0.00;Active
Isak Magnusson;Vereinslos / Free Agent;24;29;61.23;61.23;+0.00;Active
Taiki Kamimura;Vereinslos / Free Agent;25;30;61.09;61.09;+0.00;Active
imon Vanícek;Vereinslos / Free Agent;27;32;66.30;66.30;+0.00;Active
Jacques Coates;Vereinslos / Free Agent;26;31;61.71;61.71;+0.00;Active
Anthony Bilic;Vereinslos / Free Agent;27;32;59.36;59.36;+0.00;Active
Marlon Diagama;Vereinslos / Free Agent;24;29;62.20;62.20;+0.00;Active
Heriberto Quiroz;Vereinslos / Free Agent;23;28;60.37;60.37;+0.00;Active
Jeroen van Krimpen;Vereinslos / Free Agent;28;33;64.77;64.77;+0.00;Retired
Sander Nistad Stien;Vereinslos / Free Agent;23;28;63.19;63.19;+0.00;Active
Callum Ormiston;Vereinslos / Free Agent;26;31;63.48;63.48;+0.00;Active
Diogo Pinto;Vereinslos / Free Agent;24;29;63.18;63.18;+0.00;Active
Gabriel Ochando Escudero;Vereinslos / Free Agent;27;32;63.11;63.11;+0.00;Active
Pol Hervas;Vereinslos / Free Agent;28;33;62.92;62.92;+0.00;Active
Lucas Guillé;Vereinslos / Free Agent;24;29;62.61;62.61;+0.00;Active
Michiel Hillen;Vereinslos / Free Agent;28;33;64.64;64.64;+0.00;Active
Alessio De Maere;Vereinslos / Free Agent;25;30;60.67;60.67;+0.00;Active
Louka Matthys;Zalando - Continental;27;32;69.55;69.55;+0.00;Active
Mateusz Stempnakowski;Vereinslos / Free Agent;24;29;59.43;59.43;+0.00;Active
Rutger Wouters;Dassault - Time;35;40;66.69;66.69;+0.00;Retired
Ricardo Ramírez;Vereinslos / Free Agent;25;30;61.42;61.42;+0.00;Active
Simone Impellizzeri;Vereinslos / Free Agent;25;30;64.73;64.73;+0.00;Active
Jon Rye-Johnsen;Vereinslos / Free Agent;24;29;64.58;64.58;+0.00;Active
Thibault Rossier;Vereinslos / Free Agent;26;31;61.96;61.96;+0.00;Active
Nils Aebersold;Ortlieb - Sony;24;29;67.96;67.96;+0.00;Active
Milan Kuypers;Volvic - Corratec;24;29;65.30;65.30;+0.00;Active
Swann Gloux;Vereinslos / Free Agent;23;28;64.78;64.78;+0.00;Active
Clément Petit;Patagonia - Fuji;26;31;64.52;64.52;+0.00;Active
José Juan Prieto de Luna;Generali - Mammut;23;28;67.31;67.31;+0.00;Active
Ben Chilton;Vereinslos / Free Agent;24;29;65.10;65.10;+0.00;Active
Frits Biesterbos;Vereinslos / Free Agent;25;30;66.89;66.89;+0.00;Active
Konrad Czabok;Vereinslos / Free Agent;26;31;65.03;65.03;+0.00;Active
Julian Alarcón;Vereinslos / Free Agent;25;30;62.84;62.84;+0.00;Active
Kazuki Watanabe;Vereinslos / Free Agent;24;29;60.49;60.49;+0.00;Active
Lachlan Harrigan;Vereinslos / Free Agent;27;32;61.09;61.09;+0.00;Active
Max Campbell;Vereinslos / Free Agent;26;31;63.61;63.61;+0.00;Active
Yonathan Monsalve;Ricola - Simplon;38;43;66.04;66.04;+0.00;Retired
Milan Lanhove;Michelin - Look;23;28;68.07;68.07;+0.00;Active
Diego Galeano;Vereinslos / Free Agent;25;30;61.17;61.17;+0.00;Active
David Alejandro González;Vereinslos / Free Agent;25;30;65.22;65.22;+0.00;Active
Shinnosuke Kato;Vereinslos / Free Agent;24;29;61.01;61.01;+0.00;Active
Kanta Umezawa;Vereinslos / Free Agent;23;28;59.79;59.79;+0.00;Active
Juan Francisco Rosales;Vereinslos / Free Agent;26;31;60.76;60.76;+0.00;Active
Noah Bögli;Ricola - Simplon;30;35;65.33;65.33;+0.00;Retired
Matteo Niccoli;Vereinslos / Free Agent;26;31;63.83;63.83;+0.00;Active
Antoine Poletto;Vereinslos / Free Agent;25;30;60.46;60.46;+0.00;Active
Ricardo Peña Salas;Vereinslos / Free Agent;26;31;60.51;60.51;+0.00;Active
Martín Barrero;Vereinslos / Free Agent;24;29;63.14;63.14;+0.00;Active
Lucio Formigo;Vereinslos / Free Agent;23;28;60.92;60.92;+0.00;Active
Issei Matsumoto;Vereinslos / Free Agent;24;29;60.76;60.76;+0.00;Active
José Sousa;Vereinslos / Free Agent;27;32;63.87;63.87;+0.00;Active
Marlon Garzón Herrera;Vereinslos / Free Agent;28;33;64.51;64.51;+0.00;Active
Tali Lane Welsh;Vereinslos / Free Agent;26;31;64.21;64.21;+0.00;Active
Yuki Higa;Vereinslos / Free Agent;25;30;60.84;60.84;+0.00;Active
Peter Skov Lauritzen;Vereinslos / Free Agent;25;30;60.85;60.85;+0.00;Active
Michel Gießelmann;Vereinslos / Free Agent;28;33;60.43;60.43;+0.00;Active
Johannes Hodapp;Vereinslos / Free Agent;27;32;64.60;64.60;+0.00;Active
Jon Knolle;Vereinslos / Free Agent;27;32;64.99;64.99;+0.00;Active
Marc Clauss;Vereinslos / Free Agent;28;33;63.30;63.30;+0.00;Active
Esteban Bagnon;Vereinslos / Free Agent;25;30;58.17;58.17;+0.00;Active
Marco Fermanelli;Vereinslos / Free Agent;23;28;62.93;62.93;+0.00;Active
Daniel Loubser;Vereinslos / Free Agent;28;33;62.32;62.32;+0.00;Active
Thomas Garel;Vereinslos / Free Agent;25;30;62.70;62.70;+0.00;Active
Jakub Elbadri;Vereinslos / Free Agent;22;27;61.24;61.24;+0.00;Active
Jacob Smith;Vereinslos / Free Agent;23;28;63.96;63.96;+0.00;Active
Quinten Veling;Vereinslos / Free Agent;28;33;64.61;64.61;+0.00;Active
Lennart Lein;Vereinslos / Free Agent;25;30;62.28;62.28;+0.00;Active
Nicholas Tonioli;Vereinslos / Free Agent;28;33;63.05;63.05;+0.00;Active
Lucas Faissole-Durand;Vereinslos / Free Agent;23;28;60.87;60.87;+0.00;Active
Marek Contofalský;Vereinslos / Free Agent;23;28;58.30;58.30;+0.00;Active
Tomá Bárta;Vereinslos / Free Agent;28;33;65.73;65.73;+0.00;Active
Toon Vandebosch;Leica - Trek;28;33;66.72;66.72;+0.00;Retired
Michael Vanthourenhout;Carl Zeiss - Felt;33;38;66.47;66.47;+0.00;Retired
Anton Ferdinande;Vereinslos / Free Agent;26;31;62.48;62.48;+0.00;Active
Ryan Kamp;Leica - Trek;26;31;66.10;66.10;+0.00;Active
Lars van der Haar;Statkraft - Colnago;35;40;67.01;67.01;+0.00;Retired
